sku,upc,name,brand,category,price,list_price,currency,discount_percentage,available,stock,image_url,local_image,product_url,store,description,rating,reviews_count,size,scraped_at
3880423,000038804236,Kit Aqua Net Kids Hello Kitty para el Día de Muertos 200+400ml,Aqua Net,Higiene Personal,98.0,150.0,MXN,34.67,True,99999,https://chedrauimx.vteximg.com.br/arquivos/ids/57252959/7502251483555_00.jpg?v=638972955939330000,product_images\3880423.jpg,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/kit-aqua-net-kids-hello-kitty-para-el-dia-de-muertos-200400ml-3880423/p,Chedraui,"Kit hair spray & bw Aqua Net 200+400ml.<div><br><b>Las imágenes del producto son únicamente de referencia, el diseño de etiquetas y el contenido (ml, L, Kg, g, piezas, etc) pueden cambiar y/o variar s",3.6,191,,2025-11-18T17:23:15.765566
3871529,750954670045,Jabón Líquido Corporal Palmolive Neutro Balance Dermoprotector +Colágeno 390ml,Palmolive,Higiene Personal,65.0,65.0,MXN,0,True,99999,https://chedrauimx.vteximg.com.br/arquivos/ids/57251248/7509546700458_00.jpg?v=638972952489600000,product_images\3871529.jpg,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/jabon-liquido-corporal-palmolive-neutro-balance-dermoprotector-colageno-390ml-3871529/p,Chedraui,"El Jabón líquido corporal Neutro Balance Dermoprotector con colágeno, humecta y protege tu piel para mantenerla en balance, ideal para ti y tu familia.<div><br><b>Las imágenes del producto son únicame",4.0,268,,2025-11-18T17:23:16.460440
3874713,000038747137,Cepillo Dental Colgate Total Whitening 2 Piezas,Colgate,Higiene Personal,87.5,87.5,MXN,0,True,100,https://chedrauimx.vteximg.com.br/arquivos/ids/56884649/7509546693736_00.jpg?v=638966995219230000,product_images\3874713.jpg,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/cepillo-dental-colgate-total-whitening-2-piezas-3874713/p,Chedraui,"¿Sabías que las bacterias son la principal causa de los problemas bucales? Colgate Total remueve las bacterias que se acumulan hasta en los lugares difíciles de limpiar; previniendo caries, placa dent",3.7,441,,2025-11-18T17:23:17.068650
3881168,000038811685,Kit Travel Essentials Negro 5 Piezas,Essential,Higiene Personal,28.88,28.88,MXN,0,True,100,https://chedrauimx.vteximg.com.br/arquivos/ids/56291488/7501153852162_00.jpg?v=638960441949400000,product_images\3881168.jpg,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/kit-travel-essentials-negro-5-piezas-3881168/p,Chedraui,"Kit Essentials Negro es perfecto para llevarlo a tu viaje y donde quiera que vayas por su practico tamaño. <div><br><b>Las imágenes del producto son únicamente de referencia, el diseño de etiquetas y ",5.0,266,,2025-11-18T17:23:17.681812
3881167,000038811678,Kit Travel Essentials Rosa 4 de 90ml + 2 uds,Essential,Higiene Personal,26.84,26.84,MXN,0,True,100,https://chedrauimx.vteximg.com.br/arquivos/ids/56291474/7501153852155_00.jpg?v=638960441913000000,product_images\3881167.jpg,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/kit-travel-essentials-rosa-4-de-90ml--2-uds-3881167/p,Chedraui,"Kit Essentials Rosa tiene para ti este set de botellas para viaje. <div><br><b>Las imágenes del producto son únicamente de referencia, el diseño de etiquetas y el contenido (ml, L, Kg, g, piezas, etc)",4.2,89,,2025-11-18T17:23:18.289458
3880255,000038802553,Pack jabones Nordiko Icy Blast 4x 100g c/u,Nordiko,Higiene Personal,55.0,55.0,MXN,0,True,100,https://chedrauimx.vteximg.com.br/arquivos/ids/57252882/650240071782_00.jpg?v=638972955743200000,product_images\3880255.jpg,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/pack-jabones-nordiko-icy-blast-4x-100g-cu-3880255/p,Chedraui,"Pack jabones Nordiko Icy Blast 4x 100g c/u.<div><br><b>Las imágenes del producto son únicamente de referencia, el diseño de etiquetas y el contenido (ml, L, Kg, g, piezas, etc) pueden cambiar y/o vari",4.3,403,,2025-11-18T17:23:18.998708
3880254,650240071768,Pack Jabón Familiar Nordiko Original 4 x 100g c/u,Nordiko,Higiene Personal,55.0,55.0,MXN,0,True,100,https://chedrauimx.vteximg.com.br/arquivos/ids/57252879/650240071768_00.jpg?v=638972955733670000,product_images\3880254.jpg,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/pack-jabon-familiar-nordiko-original-4-x-100g-cu-3880254/p,Chedraui,"Pack Jabón Familiar Nordiko Original 4 x 100g c/u<div><br><b>Las imágenes del producto son únicamente de referencia, el diseño de etiquetas y el contenido (ml, L, Kg, g, piezas, etc) pueden cambiar y/",4.1,487,,2025-11-18T17:23:19.773487
3863180,000038631801,Toallas Intimas Benzal Cuidado Intimo 20 Unidades,Benzal,Higiene Personal,106.0,106.0,MXN,0,True,100,https://chedrauimx.vteximg.com.br/arquivos/ids/58722914/7501080160477_00.jpg?v=638990968611870000,product_images\3863180.jpg,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/toallas-intimas-benzal-cuidado-intimo-20-unidades-3863180/p,Chedraui,"Toallas Benzal 20 Piezas.<div><br><b>Las imágenes del producto son únicamente de referencia, el diseño de etiquetas y el contenido (ml, L, Kg, g, piezas, etc) pueden cambiar y/o variar sin previo avis",4.6,64,,2025-11-18T17:23:20.609496
6005337,810071491863,Recortadora de Cuerpo para Dama Perry Ellis de Bolsillo Rosa PER-PL203PK,Perry Ellis,Higiene Personal,759.0,799.0,MXN,5.01,True,10,https://chedrauimx.vteximg.com.br/arquivos/ids/46247534/810071491863_00.jpg?v=638788611321400000,product_images\6005337.jpg,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/recortadora-de-cuerpo-para-dama-perry-ellis-de-bolsillo-rosa-per-pl203pk-6005337/p,Chedraui,"Esta recortadora de bolsillo es perfecta para las mujeres que buscan comodidad y estilo. Su diseño ligero y compacto la hace ideal para llevar en viajes, mientras que su funcionamiento inalámbrico y f",3.9,390,,2025-11-18T17:23:21.232369
3881170,000038811708,Kit Travel Sr Cosmetiquera Azul Varios Tamaños 5 Piezas,San Ro,Higiene Personal,35.0,35.0,MXN,0,True,100,https://chedrauimx.vteximg.com.br/arquivos/ids/56291487/7501153852872_00.jpg?v=638960441945330000,product_images\3881170.jpg,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/kit-travel-sr-cosmetiquera-azul-varios-tamanos-5-piezas-3881170/p,Chedraui,"Kit Travel SR tiene para ti una práctica bolsa de plástico azul con botellitas para tu viaje.<div><br><b>Las imágenes del producto son únicamente de referencia, el diseño de etiquetas y el contenido (",4.3,381,,2025-11-18T17:23:22.027633
3881169,000038811692,Kit Travel Sr Cosmetiquera Rosa Varios Tamaños  5 Piezas,San Ro,Higiene Personal,35.0,35.0,MXN,0,True,100,https://chedrauimx.vteximg.com.br/arquivos/ids/56291482/7501153852858_00.jpg?v=638960441932370000,product_images\3881169.jpg,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/kit-travel-sr-cosmetiquera-rosa-varios-tamanos-5-piezas-3881169/p,Chedraui,"Kit Travel SR tiene para ti una práctica bolsa rosa de plástico con botellitas para tu viaje. <div><br><b>Las imágenes del producto son únicamente de referencia, el diseño de etiquetas y el contenido ",4.5,281,,2025-11-18T17:23:22.656361
3881166,000038811661,Kit Travel Essentials Azul 4 de 90ml + 2 uds,Essential,Higiene Personal,26.84,26.84,MXN,0,True,100,https://chedrauimx.vteximg.com.br/arquivos/ids/56291481/7501153852148_00.jpg?v=638960441928630000,product_images\3881166.jpg,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/kit-travel-essentials-azul-4-de-90ml--2-uds-3881166/p,Chedraui,"Kit Essentials Azul accesorio perfecto para viajes. <div><br><b>Las imágenes del producto son únicamente de referencia, el diseño de etiquetas y el contenido (ml, L, Kg, g, piezas, etc) pueden cambiar",4.8,245,,2025-11-18T17:23:23.318373
3881165,000038811654,Kit Travel Essentials  2 De 90ml y 2 de 100ml Verde 4 Piezas,Essential,Higiene Personal,26.84,26.84,MXN,0,True,100,https://chedrauimx.vteximg.com.br/arquivos/ids/56291473/7501153852131_00.jpg?v=638960441909270000,product_images\3881165.jpg,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/kit-travel-essentials-2-de-90ml-y-2-de-100ml-verde-4-piezas-3881165/p,Chedraui,"Mini Essentials trae para ti este practico kit de botellas en materiales de alta resistencia y gran durabilidad. <div><br><b>Las imágenes del producto son únicamente de referencia, el diseño de etique",4.1,78,,2025-11-18T17:23:24.172866
3881162,000038811623,Kit Travel Essentials Combinado Morado  5 Piezas,Essential,Higiene Personal,28.88,28.88,MXN,0,True,100,https://chedrauimx.vteximg.com.br/arquivos/ids/56291472/7501153852117_00.jpg?v=638960441903770000,product_images\3881162.jpg,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/kit-travel-essentials-combinado-morado-5-piezas-3881162/p,Chedraui,"Travel Essentiasl tiene para ti este practico kit de botellas de viaje elaborado en plástico de alta resistencia y gran durabilidad. <div><br><b>Las imágenes del producto son únicamente de referencia,",4.5,70,,2025-11-18T17:23:24.778456
3877125,000038771255,Desodorante Dove VitaminCare+ Rose & Raspberry Barra 73g,Dove,Higiene Personal,139.0,139.0,MXN,0,True,100,https://chedrauimx.vteximg.com.br/arquivos/ids/57252591/79400509048_00.jpg?v=638972955015430000,product_images\3877125.jpg,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/desodorante-dove-vitamincare-rose--raspberry-barra-73g-3877125/p,Chedraui,"Desodorante Dove VitaminCare+ Rose & Raspberry Barra 73g.<div><br><b>Las imágenes del producto son únicamente de referencia, el diseño de etiquetas y el contenido (ml, L, Kg, g, piezas, etc) pueden ca",4.1,65,,2025-11-18T17:23:25.381759
3877097,000038770975,Desodorante Antitranspirante en Aerosol Lady Speed Stick Active Fresh 113g,Speed Stick,Higiene Personal,69.0,69.0,MXN,0,True,100,https://chedrauimx.vteximg.com.br/arquivos/ids/56597629/7509546650654_00.jpg?v=638962645763130000,product_images\3877097.jpg,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/desodorante-antitranspirante-en-aerosol-lady-speed-stick-active-fresh-113g-3877097/p,Chedraui,"El desodorante para mujer  Lady Speed Stick Powder Fresh 0% alcohol te ofrece una protección confiable que regula el sudor, el mal olor en las axilas y con su nueva Tecnología Termo Activada que se ac",4.4,466,,2025-11-18T17:23:26.038464
3868775,000038687754,Set Loción London Royal Steel Caballero 2 Piezas,Royal,Higiene Personal,168.0,168.0,MXN,0,True,100,https://chedrauimx.vteximg.com.br/arquivos/ids/58725809/7502258448847_00.jpg?v=638990976428100000,product_images\3868775.jpg,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/set-locion-london-royal-steel-caballero-2-piezas-3868775/p,Chedraui,"Set Loción London Royal Steel Caballero 2 Piezas.<div><br><b>Las imágenes del producto son únicamente de referencia, el diseño de etiquetas y el contenido (ml, L, Kg, g, piezas, etc) pueden cambiar y/",4.9,396,,2025-11-18T17:23:26.788267
3868773,000038687730,Set Loción London Royal Ocean Caballero 2 Piezas,Royal,Higiene Personal,168.0,168.0,MXN,0,True,100,https://chedrauimx.vteximg.com.br/arquivos/ids/58725826/7502258448854_00.jpg?v=638990976468870000,product_images\3868773.jpg,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/set-locion-london-royal-ocean-caballero-2-piezas-3868773/p,Chedraui,"Set Loción London Royal Ocean Caballero 2 Piezas.<div><br><b>Las imágenes del producto son únicamente de referencia, el diseño de etiquetas y el contenido (ml, L, Kg, g, piezas, etc) pueden cambiar y/",3.7,327,,2025-11-18T17:23:27.714240
3865475,000038654756,Toallitas Húmedas Lactacyd Cuidado Íntimo 20 Piezas,Lactacyd,Higiene Personal,55.0,55.0,MXN,0,True,100,https://chedrauimx.vteximg.com.br/arquivos/ids/58723283/7502250342471_00.jpg?v=638990969511470000,product_images\3865475.jpg,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/toallitas-humedas-lactacyd-cuidado-intimo-20-piezas-3865475/p,Chedraui,"Toallitas Lactacyd Húmedas 20 Piezas.<div><br><b>Las imágenes del producto son únicamente de referencia, el diseño de etiquetas y el contenido (ml, L, Kg, g, piezas, etc) pueden cambiar y/o variar sin",4.8,377,,2025-11-18T17:23:28.529891
3848270,000038482700,Papel Higiénico Regio Rinde + 12 Rollos más 1 rollo de Toallas de Papel,Regio,Higiene Personal,104.0,104.0,MXN,0,True,10,https://chedrauimx.vteximg.com.br/arquivos/ids/57806596/7501036626941_00.jpg?v=638979183456570000,product_images\3848270.jpg,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/papel-higienico-regio-rinde--12-rollos-mas-1-rollo-de-toallas-de-papel-3848270/p,Chedraui,"Papel Higiénico Regio Rinde + Nat 12 Rollos.<div><br><b>Las imágenes del producto son únicamente de referencia, el diseño de etiquetas y el contenido (ml, L, Kg, g, piezas, etc) pueden cambiar y/o var",5.0,372,,2025-11-18T17:23:29.445945
3866438,000038664380,Papel Higiénico Regio Expert 9 Rollos,Regio,Higiene Personal,0.0,0.0,MXN,0,False,0,https://chedrauimx.vteximg.com.br/arquivos/ids/57814176/7501036627269_00.jpg?v=638979200798730000,product_images\3866438.jpg,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/papel-higienico-regio-expert-9-rollos-3866438/p,Chedraui,"Papel Higiénico Regio Expert 9 Rollos.<div><br><b>Las imágenes del producto son únicamente de referencia, el diseño de etiquetas y el contenido (ml, L, Kg, g, piezas, etc) pueden cambiar y/o variar si",4.8,135,,2025-11-18T17:23:30.127151
3708618,750125367671,Espinacas Selecto Brand Congeladas 500g,Selecto Brand,Congelados,36.5,36.5,MXN,0,True,100,https://chedrauimx.vteximg.com.br/arquivos/ids/57615041/7501253676712_00.jpg?v=638978708882000000,product_images\3708618.jpg,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/espinacas-selecto-brand-congeladas-500g-3708618/p,Chedraui,"Espinacas Selecto Brand Congeladas 500g
<div><br><b>*Las imágenes del producto son únicamente de referencia, el diseños de etiquetas y el contenido (ml, L, Kg, g, piezas, etc) pueden cambiar y/o varia",3.7,425,,2025-11-18T17:23:34.410637
3666797,000036667970,Ejotes Selecto Brand Congelados 500g,Selecto Brand,Congelados,35.0,35.0,MXN,0,True,99999,https://chedrauimx.vteximg.com.br/arquivos/ids/57642893/7501253673353_00.jpg?v=638978776163800000,product_images\3666797.jpg,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/ejotes-selecto-brand-congelados-500g-3666797/p,Chedraui,"Ejotes Selecto Brand Congelados 500g
<div><br><b>*Las imágenes del producto son únicamente de referencia, el diseños de etiquetas y el contenido (ml, L, Kg, g, piezas, etc) pueden cambiar y/o variar s",4.6,212,,2025-11-18T17:23:35.163970
3228554,000032285543,Floretes de Brócoli Selecto Brand Congelados 500g,Selecto Brand,Congelados,35.0,35.0,MXN,0,True,99999,https://chedrauimx.vteximg.com.br/arquivos/ids/57637780/7501253650712_00.jpg?v=638978764946470000,product_images\3228554.jpg,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/floretes-de-brocoli-selecto-brand-congelados-500g-3228554/p,Chedraui,"Floretes de Brócoli Selecto Brand Congelados 500g
<div><br><b>*Las imágenes del producto son únicamente de referencia, el diseños de etiquetas y el contenido (ml, L, Kg, g, piezas, etc) pueden cambiar",5.0,136,,2025-11-18T17:23:35.785511
3666796,000036667963,Chicharos Selecto Brand Congelados 500g,Selecto Brand,Congelados,48.5,48.5,MXN,0,True,99999,https://chedrauimx.vteximg.com.br/arquivos/ids/57642896/7501253673346_00.jpg?v=638978776175030000,product_images\3666796.jpg,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/chicharos-selecto-brand-congelados-500g-3666796/p,Chedraui,"Chicharos Selecto Brand Congelados 500g
<div><br><b>*Las imágenes del producto son únicamente de referencia, el diseños de etiquetas y el contenido (ml, L, Kg, g, piezas, etc) pueden cambiar y/o varia",3.9,397,,2025-11-18T17:23:36.495511
3485320,000034853207,Mango en Cubos Congelados Selecto 500g,Selecto Brand,Congelados,56.0,56.0,MXN,0,True,99999,https://chedrauimx.vteximg.com.br/arquivos/ids/57691725/7501253665785_00.jpg?v=638978903678670000,product_images\3485320.jpg,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/mango-en-cubos-congelados-selecto-500g-3485320/p,Chedraui,"Cubos de mango listos para comer, solo falta abrir la bolsa para disfrutar su delicioso sabor. Puedes agregar el chile en polvo de tu preferencia si te gusta disfrutar esta combinación tan fascinante.",3.7,175,,2025-11-18T17:23:37.121101
3122007,000031220071,Waffle Eggo Homestyle 349g,Kellogg's,Congelados,89.0,89.0,MXN,0,True,99999,https://chedrauimx.vteximg.com.br/arquivos/ids/57653442/38000226380_00.jpg?v=638978803443630000,product_images\3122007.jpg,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/waffle-eggo-homestyle-349g-3122007/p,Chedraui,"Eggo waffle homestyle
<div><br><b>*Las imágenes del producto son únicamente de referencia, el diseños de etiquetas y el contenido (ml, L, Kg, g, piezas, etc) pueden cambiar y/o variar sin previo aviso",5.0,277,,2025-11-18T17:23:37.783545
3228553,000032285536,Granos de Elote Selecto Brand Congelados 500g,Selecto Brand,Congelados,51.0,51.0,MXN,0,True,99999,https://chedrauimx.vteximg.com.br/arquivos/ids/57706641/7501253650736_00.jpg?v=638978940224970000,product_images\3228553.jpg,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/granos-de-elote-selecto-brand-congelados-500g-3228553/p,Chedraui,"Granos de Elote Selecto Brand Congelados 500g
<div><br><b>*Las imágenes del producto son únicamente de referencia, el diseños de etiquetas y el contenido (ml, L, Kg, g, piezas, etc) pueden cambiar y/o",4.6,159,,2025-11-18T17:23:38.494392
3101054,000031010542,Chícharo La Huerta 500g,La Huerta,Congelados,63.5,63.5,MXN,0,True,99999,https://chedrauimx.vteximg.com.br/arquivos/ids/58424715/7501047902706_00.jpg?v=638986042017830000,product_images\3101054.jpg,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/chicharo-la-huerta-500g-3101054/p,Chedraui,"Chícharo La Huerta 500g
<div><br><b>*Las imágenes del producto son únicamente de referencia, el diseños de etiquetas y el contenido (ml, L, Kg, g, piezas, etc) pueden cambiar y/o variar sin previo avi",4.6,42,,2025-11-18T17:23:39.160731
3101045,000031010450,Ejote La Huerta 500g,La Huerta,Congelados,47.0,47.0,MXN,0,True,99999,https://chedrauimx.vteximg.com.br/arquivos/ids/58424710/7501047902560_00.jpg?v=638986042004300000,product_images\3101045.jpg,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/ejote-la-huerta-500g-3101045/p,Chedraui,"Ejote La Huerta 500g
<div><br><b>*Las imágenes del producto son únicamente de referencia, el diseños de etiquetas y el contenido (ml, L, Kg, g, piezas, etc) pueden cambiar y/o variar sin previo aviso.",4.2,340,,2025-11-18T17:23:39.791269
3705397,000037053970,Espárragos Vima Congelados 450g,Vima,Congelados,118.0,118.0,MXN,0,True,100,https://chedrauimx.vteximg.com.br/arquivos/ids/58686381/8436017439090_00.jpg?v=638990881974930000,product_images\3705397.jpg,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/esparragos-vima-congelados-450g-3705397/p,Chedraui,"Espárragos Verdes Congelados 450g.
<div><br><b>*Las imágenes del producto son únicamente de referencia, el diseños de etiquetas y el contenido (ml, L, Kg, g, piezas, etc) pueden cambiar y/o variar sin",3.6,426,,2025-11-18T17:23:40.746853
3664756,750630641604,Paleta Helada Magnum Almendras 3x90ml,Magnum,Congelados,109.0,119.0,MXN,8.4,True,100,https://chedrauimx.vteximg.com.br/arquivos/ids/57795017/7506306416048_00.jpg?v=638979156728970000,product_images\3664756.jpg,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/paleta-helada-magnum-almendras-3x90ml-3664756/p,Chedraui,Descubre la sublime combinación del helado sabor vainilla exquisitamente cubierto con chocolate y trocitos de almendras en nuestra Paleta Helada Magnum Almendras y déjate llevar por el placer indescri,4.6,330,,2025-11-18T17:23:41.408823
3793480,000037934804,Boneless Pilgrims Naturales 600 gr,Pilgrim's,Congelados,175.0,175.0,MXN,0,True,100,https://chedrauimx.vteximg.com.br/arquivos/ids/57560836/7502004716091_00.jpg?v=638978005439500000,product_images\3793480.jpg,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/boneless-pilgrims-naturales-600-gr-3793480/p,Chedraui,"Boneless Pilgrims Naturales 600 gr
<div><br><b>*Las imágenes del producto son únicamente de referencia, el diseños de etiquetas y el contenido (ml, L, Kg, g, piezas, etc) pueden cambiar y/o variar sin",3.6,98,,2025-11-18T17:23:42.035039
3736843,000037368432,Waffles First Street MoraAzul 349 g,First Street,Congelados,80.0,80.0,MXN,0,True,99999,https://chedrauimx.vteximg.com.br/arquivos/ids/57841859/41512105067_00.jpg?v=638979563529670000,product_images\3736843.jpg,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/waffles-first-street-moraazul-349-g-3736843/p,Chedraui,"Waffles First Street MoraAzul 349 g
<div><br><b>*Las imágenes del producto son únicamente de referencia, el diseños de etiquetas y el contenido (ml, L, Kg, g, piezas, etc) pueden cambiar y/o variar si",4.1,65,,2025-11-18T17:23:42.705867
3736842,000037368425,Waffles First Street Estilo Casero 350g,First Street,Congelados,80.0,80.0,MXN,0,True,100,https://chedrauimx.vteximg.com.br/arquivos/ids/58708060/41512105043_00.jpg?v=638990936673370000,product_images\3736842.jpg,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/waffles-first-street-estilo-casero-350g-3736842/p,Chedraui,"Waffles Estilo Casero con 10 piezas.
<div><br><b>*Las imágenes del producto son únicamente de referencia, el diseños de etiquetas y el contenido (ml, L, Kg, g, piezas, etc) pueden cambiar y/o variar s",4.2,92,,2025-11-18T17:23:43.375838
3705422,000037054229,Chícharo Vima Congelados 450g,Vima,Congelados,55.0,55.0,MXN,0,True,100,https://chedrauimx.vteximg.com.br/arquivos/ids/57672571/8436017439076_00.jpg?v=638978853468730000,product_images\3705422.jpg,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/chicharo-vima-congelados-450g-3705422/p,Chedraui,"Chícharo Vima Congelados 450g.
<div><br><b>*Las imágenes del producto son únicamente de referencia, el diseños de etiquetas y el contenido (ml, L, Kg, g, piezas, etc) pueden cambiar y/o variar sin pre",4.6,171,,2025-11-18T17:23:44.044708
3695154,750125367457,Mezcla Primavera Selecto Brand Congelada 500g,Selecto Brand,Congelados,45.5,45.5,MXN,0,True,100,https://chedrauimx.vteximg.com.br/arquivos/ids/57750674/7501253674572_00.jpg?v=638979050848170000,product_images\3695154.jpg,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/mezcla-primavera-selecto-brand-congelada-500g-3695154/p,Chedraui,"Mezcla Primavera Selecto Brand Congelada 500g
<div><br><b>*Las imágenes del producto son únicamente de referencia, el diseños de etiquetas y el contenido (ml, L, Kg, g, piezas, etc) pueden cambiar y/o",4.6,306,,2025-11-18T17:23:44.719984
3759558,000037595586,Waffles Eggo Homestyle Mini 309g,Eggo,Congelados,98.0,115.5,MXN,15.15,True,100,https://chedrauimx.vteximg.com.br/arquivos/ids/57842494/38000017148_00.jpg?v=638979564985500000,product_images\3759558.jpg,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/waffles-eggo-homestyle-mini-309g-3759558/p,Chedraui,"Waffles Mini con sabor a maple.
<div><br><b>*Las imágenes del producto son únicamente de referencia, el diseños de etiquetas y el contenido (ml, L, Kg, g, piezas, etc) pueden cambiar y/o variar sin pr",3.6,153,,2025-11-18T17:23:45.351985
3731291,000037312916,Paleta Helada Magnum Chocolate Blanco y Almendras Multi Pack con 6 Piezas de 55ml,Magnum,Congelados,175.0,192.0,MXN,8.85,True,100,https://chedrauimx.vteximg.com.br/arquivos/ids/57841704/7506306416901_00.jpg?v=638979563119830000,product_images\3731291.jpg,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/paleta-helada-magnum-chocolate-blanco-y-almendras-multi-pack-con-6-piezas-de-55ml-3731291/p,Chedraui,Descubre la sublime combinación del helado sabor vainilla exquisitamente cubierto con chocolate blanco y trocitos de almendras de nuestra Paleta Helada Magnum Mini Almendras Chocolate Blanco y déjate ,4.4,300,,2025-11-18T17:23:46.092945
3705423,000037054236,Ejote Cortado Vima Congelado 450g,Vima,Congelados,40.5,40.5,MXN,0,True,99999,https://chedrauimx.vteximg.com.br/arquivos/ids/57615394/8436017439069_00.jpg?v=638978709822730000,product_images\3705423.jpg,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/ejote-cortado-vima-congelado-450g-3705423/p,Chedraui,"Ejote Cortado Vima Congelado 450 gr
<div><br><b>*Las imágenes del producto son únicamente de referencia, el diseños de etiquetas y el contenido (ml, L, Kg, g, piezas, etc) pueden cambiar y/o variar si",4.6,66,,2025-11-18T17:23:46.772503
3130046,000031300469,Waffle Eggo Buttermilk 349g,Kellogg's,Congelados,108.0,108.0,MXN,0,True,100,https://chedrauimx.vteximg.com.br/arquivos/ids/57664667/38000402906_00.jpg?v=638978831792130000,product_images\3130046.jpg,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/waffle-eggo-buttermilk-349g-3130046/p,Chedraui,"Eggo waffle buttermilk
<div><br><b>*Las imágenes del producto son únicamente de referencia, el diseños de etiquetas y el contenido (ml, L, Kg, g, piezas, etc) pueden cambiar y/o variar sin previo avis",4.1,98,,2025-11-18T17:23:47.658366
3128644,000031286442,Waffle Eggo Mini Chocolate 349g,Kellogg's,Congelados,109.0,109.0,MXN,0,True,100,https://chedrauimx.vteximg.com.br/arquivos/ids/57653768/38000405006_00.jpg?v=638978803832000000,product_images\3128644.jpg,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/waffle-eggo-mini-chocolate-349g-3128644/p,Chedraui,"Eggo waffle mini chocolate
<div><br><b>*Las imágenes del producto son únicamente de referencia, el diseños de etiquetas y el contenido (ml, L, Kg, g, piezas, etc) pueden cambiar y/o variar sin previo ",4.8,19,,2025-11-18T17:23:48.312838
3796133,000037961336,Boneless Honey-BBQ Tyson 600g,Tyson,Congelados,220.0,220.0,MXN,0,True,100,https://chedrauimx.vteximg.com.br/arquivos/ids/57844031/7501100699031_00.jpg?v=638979567994900000,product_images\3796133.jpg,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/boneless-honey-bbq-tyson-600g-3796133/p,Chedraui,"Boneless Honey-BBQ Tyson 600g

<div><br><b>*Las imágenes del producto son únicamente de referencia, el diseños de etiquetas y el contenido (ml, L, Kg, g, piezas, etc) pueden cambiar y/o variar sin pre",3.7,383,,2025-11-18T17:23:48.988059
3826869,000038268694,Pancakes First Street 12 Piezas,First Street,Congelados,79.9,79.9,MXN,0,True,100,https://chedrauimx.vteximg.com.br/arquivos/ids/57796635/41512105104_00.jpg?v=638979160256130000,product_images\3826869.jpg,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/pancakes-first-street-12-piezas-3826869/p,Chedraui,"Pancakes First Street 12 Piezas
<lt/>div<gt/><lt/>br<gt/><lt/>b<gt/>Las imágenes del producto son únicamente de referencia, el diseños de etiquetas y el contenido (ml, L, Kg, g, piezas, etc) pueden ca",4.6,288,,2025-11-18T17:23:50.053998
3722713,787325200840,Mochi Bubbies Triple Chocolate 210g,Bubbies Mochi,Congelados,169.0,169.0,MXN,0,True,100,https://chedrauimx.vteximg.com.br/arquivos/ids/57750568/787325200840_00.jpg?v=638979050489600000,product_images\3722713.jpg,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/mochi-bubbies-triple-chocolate-210g-3722713/p,Chedraui,"Mochi Bubbies Triple Chocolate 210g
<div><br><b>*Las imágenes del producto son únicamente de referencia, el diseños de etiquetas y el contenido (ml, L, Kg, g, piezas, etc) pueden cambiar y/o variar si",4.4,429,,2025-11-18T17:23:50.969989
