sku,upc,name,brand,category,subcategory,size,price,list_price,discount_percentage,currency,available,stock_quantity,image_url,product_url,store,description,rating,reviews_count,is_school_supply,is_office_supply,scraped_at,last_updated
ST5000904,750341230871,Norma Libreta Espiral 80 Hojas 1pz,Norma,Cuadernos y Libretas,Libreta Espiral 80 Hojas,1pz,28.23,28.23,0,MXN,True,153,https://cdn.stationery-store.mx/products/5000904.jpg,https://www.papeleríacornejo.com.mx/producto/5000904,Office Max,Norma Libreta Espiral 80 Hojas 1pz - Artículo de papelería de alta calidad,4.9,53,True,False,2025-11-18T16:26:42.327396,2025-11-18T16:26:42.327396
ST5000905,750154258585,Artline Regla 30cm 1pz,Artline,Escritorio y Accesorios,Regla 30cm,1pz,18.93,18.93,0,MXN,True,79,https://cdn.stationery-store.mx/products/5000905.jpg,https://www.officedepot.com.mx/producto/5000905,Office Max,Artline Regla 30cm 1pz - Artículo de papelería de alta calidad,4.0,283,False,True,2025-11-18T16:26:42.327405,2025-11-18T16:26:42.327405
ST5000906,750255584144,Uni-ball Pluma Negra 1pz,Uni-ball,Escritura,Pluma Negra,1pz,7.82,7.82,0,MXN,True,14,https://cdn.stationery-store.mx/products/5000906.jpg,https://www.officemax.com.mx/producto/5000906,OfficeMax,Uni-ball Pluma Negra 1pz - Artículo de papelería de alta calidad,3.9,47,True,False,2025-11-18T16:26:42.327412,2025-11-18T16:26:42.327412
ST5000907,750281563878,Office Depot Borrador para Pizarrón 1pz,Office Depot,Pizarrones,Borrador para Pizarrón,1pz,28.86,28.86,0,MXN,True,90,https://cdn.stationery-store.mx/products/5000907.jpg,https://www.walmart.com.mx/producto/5000907,Walmart,Office Depot Borrador para Pizarrón 1pz - Artículo de papelería de alta calidad,4.3,245,False,False,2025-11-18T16:26:42.327419,2025-11-18T16:26:42.327420
ST5000908,750111234449,HP Adaptador HDMI 1pz,HP,Tecnología y Cómputo,Adaptador HDMI,1pz,97.99,97.99,0,MXN,True,69,https://cdn.stationery-store.mx/products/5000908.jpg,https://www.costco.com.mx/producto/5000908,Costco,HP Adaptador HDMI 1pz - Artículo de papelería de alta calidad,4.7,157,False,False,2025-11-18T16:26:42.327427,2025-11-18T16:26:42.327428
ST5000909,750998005243,Sharp Calculadora Financiera 1pz,Sharp,Calculadoras,Calculadora Financiera,1pz,793.78,793.78,0,MXN,True,0,https://cdn.stationery-store.mx/products/5000909.jpg,https://www.papeleríacornejo.com.mx/producto/5000909,Walmart,Sharp Calculadora Financiera 1pz - Artículo de papelería de alta calidad,4.2,240,False,True,2025-11-18T16:26:42.327434,2025-11-18T16:26:42.327435
ST5000910,750742093349,Office Depot Marcadores para Pizarrón 4pz,Office Depot,Pizarrones,Marcadores para Pizarrón,4pz,68.71,68.71,0,MXN,True,177,https://cdn.stationery-store.mx/products/5000910.jpg,https://www.amazonméxico.com.mx/producto/5000910,Walmart,Office Depot Marcadores para Pizarrón 4pz - Artículo de papelería de alta calidad,4.2,158,False,False,2025-11-18T16:26:42.327441,2025-11-18T16:26:42.327442
ST5000911,750362698844,Herschel Mochila Deportiva 1pz,Herschel,Mochilas y Loncheras,Mochila Deportiva,1pz,315.81,372.1,15.1,MXN,False,84,https://cdn.stationery-store.mx/products/5000911.jpg,https://www.officemax.com.mx/producto/5000911,Office Depot,Herschel Mochila Deportiva 1pz - Artículo de papelería de alta calidad,4.3,60,True,False,2025-11-18T16:26:42.327449,2025-11-18T16:26:42.327449
ST5000912,750929274071,Kiut Libreta Espiral 80 Hojas 1pz,Kiut,Cuadernos y Libretas,Libreta Espiral 80 Hojas,1pz,26.5,30.71,13.7,MXN,True,0,https://cdn.stationery-store.mx/products/5000912.jpg,https://www.papeleríacornejo.com.mx/producto/5000912,Papelería Cornejo,Kiut Libreta Espiral 80 Hojas 1pz - Artículo de papelería de alta calidad,4.0,122,True,False,2025-11-18T16:26:42.327458,2025-11-18T16:26:42.327459
ST5000913,750520097716,Norma Crayones 24pz,Norma,Artículos de Arte,Crayones,24pz,45.09,45.09,0,MXN,True,140,https://cdn.stationery-store.mx/products/5000913.jpg,https://www.officedepot.com.mx/producto/5000913,OfficeMax,Norma Crayones 24pz - Artículo de papelería de alta calidad,3.8,191,True,False,2025-11-18T16:26:42.327467,2025-11-18T16:26:42.327468
ST5000914,750104445835,Leitz Caja de Archivo Muerto 1pz,Leitz,Archivado y Organización,Caja de Archivo Muerto,1pz,76.75,107.79,28.8,MXN,True,128,https://cdn.stationery-store.mx/products/5000914.jpg,https://www.officemax.com.mx/producto/5000914,Costco,Leitz Caja de Archivo Muerto 1pz - Artículo de papelería de alta calidad,4.5,290,False,True,2025-11-18T16:26:42.327474,2025-11-18T16:26:42.327475
ST5000915,750520985767,HP Cable USB Tipo C 1m,HP,Tecnología y Cómputo,Cable USB Tipo C,1m,65.28,65.28,0,MXN,False,154,https://cdn.stationery-store.mx/products/5000915.jpg,https://www.lumen.com.mx/producto/5000915,Papelería Cornejo,HP Cable USB Tipo C 1m - Artículo de papelería de alta calidad,4.3,232,False,False,2025-11-18T16:26:42.327481,2025-11-18T16:26:42.327482
ST5000916,750939251222,Canon Papel Fotográfico Mate 20 hojas,Canon,Hojas y Papel,Papel Fotográfico Mate,20 hojas,113.24,137.83,17.8,MXN,True,40,https://cdn.stationery-store.mx/products/5000916.jpg,https://www.lumen.com.mx/producto/5000916,Papelería Cornejo,Canon Papel Fotográfico Mate 20 hojas - Artículo de papelería de alta calidad,4.8,90,False,True,2025-11-18T16:26:42.327489,2025-11-18T16:26:42.327489
ST5000917,750507249227,Sharp Calculadora de Escritorio 1pz,Sharp,Calculadoras,Calculadora de Escritorio,1pz,131.39,131.39,0,MXN,True,4,https://cdn.stationery-store.mx/products/5000917.jpg,https://www.lumen.com.mx/producto/5000917,Office Max,Sharp Calculadora de Escritorio 1pz - Artículo de papelería de alta calidad,4.8,132,False,True,2025-11-18T16:26:42.327496,2025-11-18T16:26:42.327496
ST5000918,750126014030,Xerox Papel China 10pz,Xerox,Hojas y Papel,Papel China,10pz,21.7,27.82,22.0,MXN,True,83,https://cdn.stationery-store.mx/products/5000918.jpg,https://www.walmart.com.mx/producto/5000918,Office Max,Xerox Papel China 10pz - Artículo de papelería de alta calidad,3.8,104,False,True,2025-11-18T16:26:42.327503,2025-11-18T16:26:42.327504
ST5000919,750161517255,Sharp Calculadora Impresora 1pz,Sharp,Calculadoras,Calculadora Impresora,1pz,1382.95,1382.95,0,MXN,True,180,https://cdn.stationery-store.mx/products/5000919.jpg,https://www.papeleríacornejo.com.mx/producto/5000919,Papelería Cornejo,Sharp Calculadora Impresora 1pz - Artículo de papelería de alta calidad,4.2,7,False,True,2025-11-18T16:26:42.327510,2025-11-18T16:26:42.327511
ST5000920,750539028383,Studmark Chinches de Colores 100pz,Studmark,Pizarrones,Chinches de Colores,100pz,36.81,36.81,0,MXN,True,168,https://cdn.stationery-store.mx/products/5000920.jpg,https://www.officemax.com.mx/producto/5000920,OfficeMax,Studmark Chinches de Colores 100pz - Artículo de papelería de alta calidad,4.8,158,False,False,2025-11-18T16:26:42.327517,2025-11-18T16:26:42.327518
ST5000921,750969159332,Faber-Castell Block de Dibujo A4 40 hojas,Faber-Castell,Artículos de Arte,Block de Dibujo A4,40 hojas,50.3,50.3,0,MXN,True,195,https://cdn.stationery-store.mx/products/5000921.jpg,https://www.officemax.com.mx/producto/5000921,Walmart,Faber-Castell Block de Dibujo A4 40 hojas - Artículo de papelería de alta calidad,4.7,101,True,False,2025-11-18T16:26:42.327524,2025-11-18T16:26:42.327525
ST5000922,750854253374,Giotto Gises de Colores 12pz,Giotto,Artículos de Arte,Gises de Colores,12pz,37.87,37.87,0,MXN,True,52,https://cdn.stationery-store.mx/products/5000922.jpg,https://www.costco.com.mx/producto/5000922,Office Max,Giotto Gises de Colores 12pz - Artículo de papelería de alta calidad,4.0,287,True,False,2025-11-18T16:26:42.327531,2025-11-18T16:26:42.327553
ST5000923,750622275501,Prismacolor Acuarelas 12 colores,Prismacolor,Artículos de Arte,Acuarelas,12 colores,75.68,75.68,0,MXN,True,0,https://cdn.stationery-store.mx/products/5000923.jpg,https://www.costco.com.mx/producto/5000923,Office Depot,Prismacolor Acuarelas 12 colores - Artículo de papelería de alta calidad,4.8,110,True,False,2025-11-18T16:26:42.327560,2025-11-18T16:26:42.327560
ST5000924,750771761952,Boise Cartulina Blanca 10pz,Boise,Hojas y Papel,Cartulina Blanca,10pz,58.41,58.41,0,MXN,True,33,https://cdn.stationery-store.mx/products/5000924.jpg,https://www.papeleríacornejo.com.mx/producto/5000924,Amazon México,Boise Cartulina Blanca 10pz - Artículo de papelería de alta calidad,5.0,65,False,True,2025-11-18T16:26:42.327567,2025-11-18T16:26:42.327568
ST5000925,750900825293,Sharpie Portaminas 0.5mm 1pz,Sharpie,Escritura,Portaminas 0.5mm,1pz,39.22,39.22,0,MXN,True,59,https://cdn.stationery-store.mx/products/5000925.jpg,https://www.officedepot.com.mx/producto/5000925,Amazon México,Sharpie Portaminas 0.5mm 1pz - Artículo de papelería de alta calidad,4.2,277,True,False,2025-11-18T16:26:42.327576,2025-11-18T16:26:42.327577
ST5000926,750122102359,Esselte Folder de Colores 25pz,Esselte,Archivado y Organización,Folder de Colores,25pz,54.31,54.31,0,MXN,True,170,https://cdn.stationery-store.mx/products/5000926.jpg,https://www.officemax.com.mx/producto/5000926,Costco,Esselte Folder de Colores 25pz - Artículo de papelería de alta calidad,3.9,49,False,True,2025-11-18T16:26:42.327583,2025-11-18T16:26:42.327583
ST5000927,750481175001,Artline Despachador de Cinta 1pz,Artline,Escritorio y Accesorios,Despachador de Cinta,1pz,52.99,52.99,0,MXN,True,177,https://cdn.stationery-store.mx/products/5000927.jpg,https://www.walmart.com.mx/producto/5000927,Office Depot,Artline Despachador de Cinta 1pz - Artículo de papelería de alta calidad,5.0,224,False,True,2025-11-18T16:26:42.327590,2025-11-18T16:26:42.327591
ST5000928,750321794340,Acco Regla 30cm 1pz,Acco,Escritorio y Accesorios,Regla 30cm,1pz,15.87,19.51,18.7,MXN,True,57,https://cdn.stationery-store.mx/products/5000928.jpg,https://www.officedepot.com.mx/producto/5000928,Office Max,Acco Regla 30cm 1pz - Artículo de papelería de alta calidad,3.9,227,False,True,2025-11-18T16:26:42.327598,2025-11-18T16:26:42.327599
ST5000929,750789778451,Rhino Cuaderno Doble Raya 100 hojas,Rhino,Cuadernos y Libretas,Cuaderno Doble Raya,100 hojas,33.77,33.77,0,MXN,True,158,https://cdn.stationery-store.mx/products/5000929.jpg,https://www.walmart.com.mx/producto/5000929,Costco,Rhino Cuaderno Doble Raya 100 hojas - Artículo de papelería de alta calidad,4.1,22,True,False,2025-11-18T16:26:42.327605,2025-11-18T16:26:42.327605
ST5000930,750502407426,HP Cartucho Negro Compatible 1pz,HP,Consumibles de Impresión,Cartucho Negro Compatible,1pz,257.35,294.71,12.7,MXN,True,89,https://cdn.stationery-store.mx/products/5000930.jpg,https://www.officemax.com.mx/producto/5000930,Office Max,HP Cartucho Negro Compatible 1pz - Artículo de papelería de alta calidad,4.8,196,False,False,2025-11-18T16:26:42.327612,2025-11-18T16:26:42.327613
ST5000931,750902462855,Kiut Cuaderno Profesional 100 Hojas 1pz,Kiut,Cuadernos y Libretas,Cuaderno Profesional 100 Hojas,1pz,37.57,47.35,20.7,MXN,True,53,https://cdn.stationery-store.mx/products/5000931.jpg,https://www.lumen.com.mx/producto/5000931,Costco,Kiut Cuaderno Profesional 100 Hojas 1pz - Artículo de papelería de alta calidad,4.4,38,True,False,2025-11-18T16:26:42.327654,2025-11-18T16:26:42.327655
ST5000932,750152586294,HP Tóner Negro 1pz,HP,Consumibles de Impresión,Tóner Negro,1pz,705.38,705.38,0,MXN,True,73,https://cdn.stationery-store.mx/products/5000932.jpg,https://www.officemax.com.mx/producto/5000932,Office Depot,HP Tóner Negro 1pz - Artículo de papelería de alta calidad,4.2,87,False,False,2025-11-18T16:26:42.327662,2025-11-18T16:26:42.327662
ST5000933,750289963312,HP Calculadora Financiera 1pz,HP,Calculadoras,Calculadora Financiera,1pz,492.15,492.15,0,MXN,True,163,https://cdn.stationery-store.mx/products/5000933.jpg,https://www.costco.com.mx/producto/5000933,Amazon México,HP Calculadora Financiera 1pz - Artículo de papelería de alta calidad,4.8,17,False,True,2025-11-18T16:26:42.327668,2025-11-18T16:26:42.327669
ST5000934,750100112757,Pentel Pluma Roja 1pz,Pentel,Escritura,Pluma Roja,1pz,6.53,8.09,19.3,MXN,True,87,https://cdn.stationery-store.mx/products/5000934.jpg,https://www.papeleríacornejo.com.mx/producto/5000934,Lumen,Pentel Pluma Roja 1pz - Artículo de papelería de alta calidad,4.3,70,True,False,2025-11-18T16:26:42.327678,2025-11-18T16:26:42.327679
ST5000935,750508557820,Genius Adaptador HDMI 1pz,Genius,Tecnología y Cómputo,Adaptador HDMI,1pz,98.95,113.4,12.7,MXN,True,49,https://cdn.stationery-store.mx/products/5000935.jpg,https://www.walmart.com.mx/producto/5000935,Papelería Cornejo,Genius Adaptador HDMI 1pz - Artículo de papelería de alta calidad,4.9,87,False,False,2025-11-18T16:26:42.327687,2025-11-18T16:26:42.327688
ST5000936,750566959428,Norma Plumones Lavables 12pz,Norma,Artículos de Arte,Plumones Lavables,12pz,79.64,79.64,0,MXN,True,151,https://cdn.stationery-store.mx/products/5000936.jpg,https://www.papeleríacornejo.com.mx/producto/5000936,Walmart,Norma Plumones Lavables 12pz - Artículo de papelería de alta calidad,4.3,228,True,False,2025-11-18T16:26:42.327694,2025-11-18T16:26:42.327695
ST5000937,750878791182,SanDisk Hub USB 4 Puertos 1pz,SanDisk,Tecnología y Cómputo,Hub USB 4 Puertos,1pz,141.73,141.73,0,MXN,True,195,https://cdn.stationery-store.mx/products/5000937.jpg,https://www.costco.com.mx/producto/5000937,Lumen,SanDisk Hub USB 4 Puertos 1pz - Artículo de papelería de alta calidad,4.3,27,False,False,2025-11-18T16:26:42.327701,2025-11-18T16:26:42.327702
ST5000938,750412803452,3M Pizarrón Blanco 40x60cm 1pz,3M,Pizarrones,Pizarrón Blanco 40x60cm,1pz,234.12,305.99,23.5,MXN,False,143,https://cdn.stationery-store.mx/products/5000938.jpg,https://www.officemax.com.mx/producto/5000938,Costco,3M Pizarrón Blanco 40x60cm 1pz - Artículo de papelería de alta calidad,4.0,67,False,False,2025-11-18T16:26:42.327709,2025-11-18T16:26:42.327710
ST5000939,750620225445,Uni-ball Bolígrafo de Gel 1pz,Uni-ball,Escritura,Bolígrafo de Gel,1pz,29.76,29.76,0,MXN,True,0,https://cdn.stationery-store.mx/products/5000939.jpg,https://www.officemax.com.mx/producto/5000939,Costco,Uni-ball Bolígrafo de Gel 1pz - Artículo de papelería de alta calidad,4.6,96,True,False,2025-11-18T16:26:42.327716,2025-11-18T16:26:42.327717
ST5000940,750622829073,HP USB 64GB 1pz,HP,Tecnología y Cómputo,USB 64GB,1pz,192.46,192.46,0,MXN,True,28,https://cdn.stationery-store.mx/products/5000940.jpg,https://www.amazonméxico.com.mx/producto/5000940,Papelería Cornejo,HP USB 64GB 1pz - Artículo de papelería de alta calidad,3.9,75,False,False,2025-11-18T16:26:42.327724,2025-11-18T16:26:42.327724
ST5000941,750631212053,Canon Cartucho Negro Compatible 1pz,Canon,Consumibles de Impresión,Cartucho Negro Compatible,1pz,289.76,289.76,0,MXN,False,133,https://cdn.stationery-store.mx/products/5000941.jpg,https://www.officemax.com.mx/producto/5000941,Office Max,Canon Cartucho Negro Compatible 1pz - Artículo de papelería de alta calidad,4.9,231,False,False,2025-11-18T16:26:42.327731,2025-11-18T16:26:42.327731
ST5000942,750543355820,HP DVD-R Grabable 10pz,HP,Consumibles de Impresión,DVD-R Grabable,10pz,88.99,114.83,22.5,MXN,True,113,https://cdn.stationery-store.mx/products/5000942.jpg,https://www.papeleríacornejo.com.mx/producto/5000942,Amazon México,HP DVD-R Grabable 10pz - Artículo de papelería de alta calidad,4.5,76,False,False,2025-11-18T16:26:42.327738,2025-11-18T16:26:42.327739
ST5000943,750398086471,Norma Plumones Lavables 12pz,Norma,Artículos de Arte,Plumones Lavables,12pz,52.54,52.54,0,MXN,True,191,https://cdn.stationery-store.mx/products/5000943.jpg,https://www.walmart.com.mx/producto/5000943,Costco,Norma Plumones Lavables 12pz - Artículo de papelería de alta calidad,3.9,287,True,False,2025-11-18T16:26:42.327745,2025-11-18T16:26:42.327746
ST5000944,750681497870,3M Cinta Masking Tape 1pz,3M,Adhesivos,Cinta Masking Tape,1pz,20.43,20.43,0,MXN,True,89,https://cdn.stationery-store.mx/products/5000944.jpg,https://www.amazonméxico.com.mx/producto/5000944,Office Depot,3M Cinta Masking Tape 1pz - Artículo de papelería de alta calidad,4.3,258,False,False,2025-11-18T16:26:42.327752,2025-11-18T16:26:42.327753
ST5000945,750233063644,JanSport Mochila Ejecutiva 1pz,JanSport,Mochilas y Loncheras,Mochila Ejecutiva,1pz,406.04,406.04,0,MXN,True,153,https://cdn.stationery-store.mx/products/5000945.jpg,https://www.officemax.com.mx/producto/5000945,Amazon México,JanSport Mochila Ejecutiva 1pz - Artículo de papelería de alta calidad,4.8,81,True,False,2025-11-18T16:26:42.327761,2025-11-18T16:26:42.327761
ST5000946,750471954753,Citizen Calculadora de Escritorio 1pz,Citizen,Calculadoras,Calculadora de Escritorio,1pz,185.08,185.08,0,MXN,True,58,https://cdn.stationery-store.mx/products/5000946.jpg,https://www.papeleríacornejo.com.mx/producto/5000946,Costco,Citizen Calculadora de Escritorio 1pz - Artículo de papelería de alta calidad,4.0,90,False,True,2025-11-18T16:26:42.327769,2025-11-18T16:26:42.327770
ST5000947,750855997542,Samsung DVD-R Grabable 10pz,Samsung,Consumibles de Impresión,DVD-R Grabable,10pz,108.72,108.72,0,MXN,True,199,https://cdn.stationery-store.mx/products/5000947.jpg,https://www.amazonméxico.com.mx/producto/5000947,Costco,Samsung DVD-R Grabable 10pz - Artículo de papelería de alta calidad,4.5,190,False,False,2025-11-18T16:26:42.327776,2025-11-18T16:26:42.327776
ST5000948,750138512176,Totto Mochila con Ruedas 1pz,Totto,Mochilas y Loncheras,Mochila con Ruedas,1pz,710.79,710.79,0,MXN,True,62,https://cdn.stationery-store.mx/products/5000948.jpg,https://www.officedepot.com.mx/producto/5000948,Amazon México,Totto Mochila con Ruedas 1pz - Artículo de papelería de alta calidad,4.2,10,True,False,2025-11-18T16:26:42.327783,2025-11-18T16:26:42.327783
ST5000949,750183628014,"Oxford Carpeta de Argollas 2"" 1pz",Oxford,Archivado y Organización,"Carpeta de Argollas 2""",1pz,62.63,62.63,0,MXN,True,11,https://cdn.stationery-store.mx/products/5000949.jpg,https://www.officemax.com.mx/producto/5000949,Office Depot,"Oxford Carpeta de Argollas 2"" 1pz - Artículo de papelería de alta calidad",4.1,113,False,True,2025-11-18T16:26:42.327790,2025-11-18T16:26:42.327790
ST5000950,750426319762,Great Value Post-it Notes 100 hojas,Great Value,Cuadernos y Libretas,Post-it Notes,100 hojas,29.48,29.48,0,MXN,True,47,https://cdn.stationery-store.mx/products/5000950.jpg,https://www.papeleríacornejo.com.mx/producto/5000950,Papelería Cornejo,Great Value Post-it Notes 100 hojas - Artículo de papelería de alta calidad,4.0,261,True,False,2025-11-18T16:26:42.327798,2025-11-18T16:26:42.327799
ST5000951,750121685359,Samsung Cartucho Color Compatible 1pz,Samsung,Consumibles de Impresión,Cartucho Color Compatible,1pz,370.72,370.72,0,MXN,True,92,https://cdn.stationery-store.mx/products/5000951.jpg,https://www.papeleríacornejo.com.mx/producto/5000951,Amazon México,Samsung Cartucho Color Compatible 1pz - Artículo de papelería de alta calidad,4.0,101,False,False,2025-11-18T16:26:42.327806,2025-11-18T16:26:42.327807
ST5000952,750906018135,Kipling Estuche Escolar 1pz,Kipling,Mochilas y Loncheras,Estuche Escolar,1pz,90.44,107.51,15.9,MXN,True,128,https://cdn.stationery-store.mx/products/5000952.jpg,https://www.officemax.com.mx/producto/5000952,OfficeMax,Kipling Estuche Escolar 1pz - Artículo de papelería de alta calidad,4.6,282,True,False,2025-11-18T16:26:42.327814,2025-11-18T16:26:42.327815
ST5000953,750671874085,Pritt Silicón Líquido 250ml,Pritt,Adhesivos,Silicón Líquido,250ml,50.15,50.15,0,MXN,True,5,https://cdn.stationery-store.mx/products/5000953.jpg,https://www.officemax.com.mx/producto/5000953,Costco,Pritt Silicón Líquido 250ml - Artículo de papelería de alta calidad,4.7,184,False,False,2025-11-18T16:26:42.327821,2025-11-18T16:26:42.327822
ST5000954,750446435525,Sharpie Resaltador Fluorescente 4pz,Sharpie,Escritura,Resaltador Fluorescente,4pz,59.41,59.41,0,MXN,True,95,https://cdn.stationery-store.mx/products/5000954.jpg,https://www.walmart.com.mx/producto/5000954,Papelería Cornejo,Sharpie Resaltador Fluorescente 4pz - Artículo de papelería de alta calidad,4.2,106,True,False,2025-11-18T16:26:42.327828,2025-11-18T16:26:42.327829
ST5000955,750134684567,Xerox Papel Fotográfico Mate 20 hojas,Xerox,Hojas y Papel,Papel Fotográfico Mate,20 hojas,103.67,103.67,0,MXN,True,27,https://cdn.stationery-store.mx/products/5000955.jpg,https://www.officemax.com.mx/producto/5000955,OfficeMax,Xerox Papel Fotográfico Mate 20 hojas - Artículo de papelería de alta calidad,4.8,280,False,True,2025-11-18T16:26:42.327835,2025-11-18T16:26:42.327836
ST5000956,750432361954,Canon Papel Bond Blanco Oficio 500 hojas,Canon,Hojas y Papel,Papel Bond Blanco Oficio,500 hojas,100.55,112.23,10.4,MXN,False,128,https://cdn.stationery-store.mx/products/5000956.jpg,https://www.walmart.com.mx/producto/5000956,Office Max,Canon Papel Bond Blanco Oficio 500 hojas - Artículo de papelería de alta calidad,4.8,178,False,True,2025-11-18T16:26:42.327843,2025-11-18T16:26:42.327843
ST5000957,750974881965,HP Calculadora de Escritorio 1pz,HP,Calculadoras,Calculadora de Escritorio,1pz,159.97,179.54,10.9,MXN,True,57,https://cdn.stationery-store.mx/products/5000957.jpg,https://www.walmart.com.mx/producto/5000957,OfficeMax,HP Calculadora de Escritorio 1pz - Artículo de papelería de alta calidad,4.6,128,False,True,2025-11-18T16:26:42.327851,2025-11-18T16:26:42.327852
ST5000958,750869683112,3M Marcadores para Pizarrón 4pz,3M,Pizarrones,Marcadores para Pizarrón,4pz,62.37,62.37,0,MXN,True,0,https://cdn.stationery-store.mx/products/5000958.jpg,https://www.walmart.com.mx/producto/5000958,Office Max,3M Marcadores para Pizarrón 4pz - Artículo de papelería de alta calidad,4.4,145,False,False,2025-11-18T16:26:42.327858,2025-11-18T16:26:42.327858
ST5000959,750285450227,Bic Marcador Permanente 12pz,Bic,Escritura,Marcador Permanente,12pz,166.53,166.53,0,MXN,True,163,https://cdn.stationery-store.mx/products/5000959.jpg,https://www.officedepot.com.mx/producto/5000959,Lumen,Bic Marcador Permanente 12pz - Artículo de papelería de alta calidad,3.9,78,True,False,2025-11-18T16:26:42.327865,2025-11-18T16:26:42.327865
ST5000960,750225805518,Office Depot Chinches de Colores 100pz,Office Depot,Pizarrones,Chinches de Colores,100pz,27.19,39.15,30.5,MXN,True,168,https://cdn.stationery-store.mx/products/5000960.jpg,https://www.lumen.com.mx/producto/5000960,Walmart,Office Depot Chinches de Colores 100pz - Artículo de papelería de alta calidad,4.2,180,False,False,2025-11-18T16:26:42.327872,2025-11-18T16:26:42.327873
ST5000961,750126839249,Studmark Chinches de Colores 100pz,Studmark,Pizarrones,Chinches de Colores,100pz,30.98,30.98,0,MXN,True,56,https://cdn.stationery-store.mx/products/5000961.jpg,https://www.papeleríacornejo.com.mx/producto/5000961,OfficeMax,Studmark Chinches de Colores 100pz - Artículo de papelería de alta calidad,4.9,255,False,False,2025-11-18T16:26:42.327879,2025-11-18T16:26:42.327880
ST5000962,750384450307,Paper Mate Resaltador Fluorescente 4pz,Paper Mate,Escritura,Resaltador Fluorescente,4pz,42.68,50.91,16.2,MXN,True,122,https://cdn.stationery-store.mx/products/5000962.jpg,https://www.lumen.com.mx/producto/5000962,Amazon México,Paper Mate Resaltador Fluorescente 4pz - Artículo de papelería de alta calidad,4.1,194,True,False,2025-11-18T16:26:42.327887,2025-11-18T16:26:42.327887
ST5000963,750774664361,Office Depot Caja de Archivo Muerto 1pz,Office Depot,Archivado y Organización,Caja de Archivo Muerto,1pz,51.03,51.03,0,MXN,True,129,https://cdn.stationery-store.mx/products/5000963.jpg,https://www.amazonméxico.com.mx/producto/5000963,OfficeMax,Office Depot Caja de Archivo Muerto 1pz - Artículo de papelería de alta calidad,4.2,40,False,True,2025-11-18T16:26:42.327894,2025-11-18T16:26:42.327894
ST5000964,750689117681,Kores Cinta Masking Tape 1pz,Kores,Adhesivos,Cinta Masking Tape,1pz,17.67,17.67,0,MXN,True,48,https://cdn.stationery-store.mx/products/5000964.jpg,https://www.walmart.com.mx/producto/5000964,Amazon México,Kores Cinta Masking Tape 1pz - Artículo de papelería de alta calidad,4.9,248,False,False,2025-11-18T16:26:42.327901,2025-11-18T16:26:42.327901
ST5000965,750775730995,Scribe Post-it Notes 100 hojas,Scribe,Cuadernos y Libretas,Post-it Notes,100 hojas,37.57,37.57,0,MXN,True,44,https://cdn.stationery-store.mx/products/5000965.jpg,https://www.lumen.com.mx/producto/5000965,Office Max,Scribe Post-it Notes 100 hojas - Artículo de papelería de alta calidad,4.6,112,True,False,2025-11-18T16:26:42.327907,2025-11-18T16:26:42.327908
ST5000966,750353417052,Oxford Caja de Archivo Muerto 1pz,Oxford,Archivado y Organización,Caja de Archivo Muerto,1pz,55.92,55.92,0,MXN,True,176,https://cdn.stationery-store.mx/products/5000966.jpg,https://www.officedepot.com.mx/producto/5000966,Papelería Cornejo,Oxford Caja de Archivo Muerto 1pz - Artículo de papelería de alta calidad,4.6,210,False,True,2025-11-18T16:26:42.327915,2025-11-18T16:26:42.327916
ST5000967,750271832176,Great Value Libreta de Dibujo 50 hojas,Great Value,Cuadernos y Libretas,Libreta de Dibujo,50 hojas,44.21,55.9,20.9,MXN,True,119,https://cdn.stationery-store.mx/products/5000967.jpg,https://www.officedepot.com.mx/producto/5000967,Papelería Cornejo,Great Value Libreta de Dibujo 50 hojas - Artículo de papelería de alta calidad,3.8,129,True,False,2025-11-18T16:26:42.327923,2025-11-18T16:26:42.327923
ST5000968,750345053849,Epson Cartulina de Colores 10pz,Epson,Hojas y Papel,Cartulina de Colores,10pz,54.84,54.84,0,MXN,True,151,https://cdn.stationery-store.mx/products/5000968.jpg,https://www.officemax.com.mx/producto/5000968,Papelería Cornejo,Epson Cartulina de Colores 10pz - Artículo de papelería de alta calidad,4.1,198,False,True,2025-11-18T16:26:42.327929,2025-11-18T16:26:42.327930
ST5000969,750269110008,Office Depot Pizarrón Blanco 40x60cm 1pz,Office Depot,Pizarrones,Pizarrón Blanco 40x60cm,1pz,265.1,265.1,0,MXN,True,185,https://cdn.stationery-store.mx/products/5000969.jpg,https://www.officedepot.com.mx/producto/5000969,Papelería Cornejo,Office Depot Pizarrón Blanco 40x60cm 1pz - Artículo de papelería de alta calidad,4.9,123,False,False,2025-11-18T16:26:42.327938,2025-11-18T16:26:42.327938
ST5000970,750950980700,Wilson Jones Caja de Archivo Muerto 1pz,Wilson Jones,Archivado y Organización,Caja de Archivo Muerto,1pz,68.21,68.21,0,MXN,True,50,https://cdn.stationery-store.mx/products/5000970.jpg,https://www.costco.com.mx/producto/5000970,Walmart,Wilson Jones Caja de Archivo Muerto 1pz - Artículo de papelería de alta calidad,4.7,75,False,True,2025-11-18T16:26:42.327945,2025-11-18T16:26:42.327945
